"match_id","gameCreation","gameDuration","gameVersion"
"NA1_4215965378",1644730309000,1629,"12.3.421.5967"
"NA1_4216596824",1644793654000,1599,"12.3.421.5967"
"NA1_4216543354",1644787705000,1835,"12.3.421.5967"
"NA1_3971674192",1625860790000,2022550,"11.14.385.9967"
"NA1_4166427848",1641457625000,1920,"12.1.416.4011"
"NA1_4216350972",1644771019000,2001,"12.3.421.5967"
"NA1_4204082611",1643858408000,1987,"12.3.421.3734"
"NA1_4216592915",1644791845000,2226,"12.3.421.5967"
"NA1_4216492295",1644782937000,1739,"12.3.421.5967"
"NA1_4216548850",1644790075000,1864,"12.3.421.5967"
"NA1_4214139626",1644610266000,1383,"12.3.421.5967"
"NA1_4213248762",1644529695000,2092,"12.3.421.5967"
"NA1_4209228762",1644201973000,1383,"12.3.421.5967"
"NA1_4215872394",1644723399000,1641,"12.3.421.5967"
"NA1_4216275818",1644766866000,1547,"12.3.421.5967"
"NA1_4216364291",1644773282000,1449,"12.3.421.5967"
"NA1_4216326685",1644774170000,1705,"12.3.421.5967"
"NA1_4097799989",1636507351000,2285,"11.22.406.3587"
"NA1_4195758924",1643337011000,1234,"12.2.419.1399"
"NA1_4215078891",1644650745000,2197,"12.3.421.5967"
"NA1_4214163475",1644607078000,3033,"12.3.421.5967"
"NA1_4192039655",1643085674000,1813,"12.2.419.1399"
"NA1_4212530421",1644456173000,1888,"12.3.421.5967"
"NA1_4216166028",1644744045000,1912,"12.3.421.5967"
"NA1_4216188689",1644746561000,2294,"12.3.421.5967"
"NA1_4215824648",1644721089000,1504,"12.3.421.5967"
"NA1_4213189608",1644524578000,1619,"12.3.421.5967"
"NA1_4212915972",1644477808000,2059,"12.3.421.5967"
"NA1_4216634271",1644797238000,1807,"12.3.421.5967"
"NA1_4214207829",1644614493000,1822,"12.3.421.5967"
"NA1_4216416796",1644780177000,1362,"12.3.421.5967"
"NA1_4216567682",1644793603000,1643,"12.3.421.5967"
"NA1_4216494573",1644783968000,1992,"12.3.421.5967"
"NA1_4212767973",1644470499000,1459,"12.3.421.5967"
"NA1_4204178855",1643865089000,1750,"12.3.421.3734"
"NA1_4216535476",1644788439000,1599,"12.3.421.5967"
"NA1_4216646052",1644798082000,1849,"12.3.421.5967"
"NA1_4216579390",1644794769000,1971,"12.3.421.5967"
"NA1_4216130608",1644736248000,1594,"12.3.421.5967"
"NA1_4216642553",1644796449000,1886,"12.3.421.5967"
"NA1_4214043225",1644591880000,1987,"12.3.421.5967"
"NA1_4215983552",1644730002000,1734,"12.3.421.5967"
"NA1_4204356247",1643874722000,193,"12.3.421.3734"
"NA1_4216476396",1644784536000,2168,"12.3.421.5967"
"NA1_4208069310",1644131569000,2118,"12.3.421.5967"
"NA1_4216671329",1644796112000,1842,"12.3.421.5967"
"NA1_4203908899",1643852313000,2138,"12.3.420.4308"
"NA1_4215625547",1644709748000,1506,"12.3.421.5967"
"NA1_4215582485",1644704086000,1572,"12.3.421.5967"
"NA1_4216100275",1644735820000,2195,"12.3.421.5967"
"NA1_4216051169",1644732551000,2400,"12.3.421.5967"
"NA1_4215699158",1644715497000,1988,"12.3.421.5967"
"NA1_4214883507",1644642272000,1863,"12.3.421.5967"
"NA1_4216001334",1644729364000,1366,"12.3.421.5967"
"NA1_4216469209",1644785733000,2014,"12.3.421.5967"
"NA1_4216513218",1644787459000,1724,"12.3.421.5967"
"NA1_4214674877",1644636715000,1464,"12.3.421.5967"
"NA1_4216397227",1644780269000,2253,"12.3.421.5967"
"NA1_4212697194",1644467019000,1975,"12.3.421.5967"
"NA1_4216542411",1644787321000,1545,"12.3.421.5967"
"NA1_4216529780",1644786039000,2480,"12.3.421.5967"
"NA1_4216499456",1644786173000,1707,"12.3.421.5967"
"NA1_4213592564",1644549498000,2720,"12.3.421.5967"
"NA1_4216114251",1644737575000,1401,"12.3.421.5967"
"NA1_4216345681",1644774075000,2118,"12.3.421.5967"
"NA1_4216653378",1644796917000,1823,"12.3.421.5967"
"NA1_4215740645",1644716059000,2289,"12.3.421.5967"
"NA1_4216076516",1644734667000,1486,"12.3.421.5967"
"NA1_4213418861",1644542356000,1598,"12.3.421.5967"
"NA1_4215859351",1644725560000,1414,"12.3.421.5967"
"NA1_4216627810",1644798557000,1498,"12.3.421.5967"
"NA1_4212601067",1644459519000,1591,"12.3.421.5967"
"NA1_4214282878",1644616872000,1675,"12.3.421.5967"
"NA1_4216619496",1644795178000,1794,"12.3.421.5967"
"NA1_4216606370",1644793479000,1633,"12.3.421.5967"
"NA1_4099051645",1636604202000,1579,"11.22.406.3587"
"NA1_4216557399",1644789621000,1631,"12.3.421.5967"
"NA1_4212732248",1644465662000,1806,"12.3.421.5967"
"NA1_4216044751",1644733702000,1980,"12.3.421.5967"
"NA1_4208411093",1.644168e+12,1981,"12.3.421.5967"
"NA1_4214178056",1644609934000,1884,"12.3.421.5967"
"NA1_4216265897",1644766322000,1507,"12.3.421.5967"
"NA1_4216135678",1644738454000,1650,"12.3.421.5967"
"NA1_4216542584",1644787372000,2459,"12.3.421.5967"
"NA1_4216631850",1644796013000,2365,"12.3.421.5967"
"NA1_4216589051",1644794692000,1795,"12.3.421.5967"
"NA1_4216524609",1644788148000,1574,"12.3.421.5967"
"NA1_4208554844",1644178728000,1786,"12.3.421.5967"
"NA1_4214613002",1644635832000,1420,"12.3.421.5967"
"NA1_4216395873",1644779637000,1329,"12.3.421.5967"
"NA1_4216015821",1644730936000,2699,"12.3.421.5967"
"NA1_4215814766",1644720979000,932,"12.3.421.5967"
"NA1_4204676002",1643916795000,1255,"12.3.421.3734"
"NA1_4216340117",1644770403000,1811,"12.3.421.5967"
"NA1_4215420312",1644692949000,689,"12.3.421.5967"
"NA1_4216644079",1644797113000,1771,"12.3.421.5967"
"NA1_4216218936",1644759532000,1773,"12.3.421.5967"
"NA1_4216153340",1644742155000,1610,"12.3.421.5967"
"NA1_4215704322",1644713759000,2521,"12.3.421.5967"
"NA1_4216605532",1644793067000,1497,"12.3.421.5967"
"NA1_4216533861",1644787754000,1313,"12.3.421.5967"
"NA1_4216307383",1644768415000,2101,"12.3.421.5967"
"NA1_4216619235",1644795077000,2020,"12.3.421.5967"
"NA1_4215996894",1644731089000,1830,"12.3.421.5967"
"NA1_4216326762",1644774273000,2249,"12.3.421.5967"
"NA1_4216294569",1644765901000,1755,"12.3.421.5967"
"NA1_4216623779",1644796593000,1872,"12.3.421.5967"
"NA1_4215851925",1644723183000,1300,"12.3.421.5967"
"NA1_4215456976",1644696568000,1263,"12.3.421.5967"
"NA1_4216632628",1644796459000,2037,"12.3.421.5967"
"NA1_4215812527",1644720270000,1353,"12.3.421.5967"
"NA1_4207043649",1644059429000,2181,"12.3.421.5967"
"NA1_4212349796",1644443159000,1989,"12.3.421.5967"
"NA1_4216427832",1644780689000,2064,"12.3.421.5967"
"NA1_4215220287",1644657504000,663,"12.3.421.5967"
"NA1_4216643286",1644796766000,1597,"12.3.421.5967"
"NA1_4215992411",1644729605000,2395,"12.3.421.5967"
"NA1_4213311186",1644531091000,1773,"12.3.421.5967"
"NA1_4215403425",1644689684000,1772,"12.3.421.5967"
"NA1_4216623539",1644796453000,1778,"12.3.421.5967"
"NA1_4215598028",1644706770000,1776,"12.3.421.5967"
"NA1_4216596799",1644793713000,1631,"12.3.421.5967"
"NA1_4216263971",1644764449000,1745,"12.3.421.5967"
"NA1_4215080006",1644647348000,1206,"12.3.421.5967"
"NA1_4216644572",1644797412000,1474,"12.3.421.5967"
"NA1_4213908140",1644572526000,2364,"12.3.421.5967"
"NA1_4216182075",1644741580000,1920,"12.3.421.5967"
"NA1_4216549962",1644786410000,1540,"12.3.421.5967"
"NA1_4214551540",1644632459000,1403,"12.3.421.5967"
"NA1_4214981278",1644644380000,1709,"12.3.421.5967"
"NA1_4208112800",1644132712000,1927,"12.3.421.5967"
"NA1_4214312823",1644620973000,1536,"12.3.421.5967"
"NA1_4179974576",1642322540000,1919,"12.1.416.4011"
"NA1_4214981769",1644644540000,1702,"12.3.421.5967"
"NA1_4214147084",1644609029000,1173,"12.3.421.5967"
"NA1_4215811802",1644720054000,1214,"12.3.421.5967"
"NA1_4183204459",1642548944000,1726,"12.1.416.4011"
"NA1_4213309869",1644530486000,1897,"12.3.421.5967"
"NA1_4112326304",1637545998000,1606,"11.23.409.111"
"NA1_4215613005",1644708523000,1317,"12.3.421.5967"
"NA1_4175447901",1642038084000,2364,"12.1.416.4011"
"NA1_4178903527",1642279650000,2145,"12.1.416.4011"
"NA1_4181871686",1642463331000,2689,"12.1.416.4011"
"NA1_4212836315",1644473391000,1753,"12.3.421.5967"
"NA1_4130640414",1638854514000,1439,"11.23.409.111"
"NA1_4215993977",1644730094000,1988,"12.3.421.5967"
"NA1_4215814158",1644720805000,1463,"12.3.421.5967"
"NA1_4184551178",1642646631000,1770,"12.1.416.4011"
"NA1_4216629752",1644794969000,1690,"12.3.421.5967"
"NA1_4216625191",1644797306000,2168,"12.3.421.5967"
"NA1_4215801101",1644719738000,1343,"12.3.421.5967"
"NA1_4211534324",1644383078000,1420,"12.3.421.5967"
"NA1_4211123581",1644360079000,1838,"12.3.421.5967"
"NA1_4212764963",1644469451000,2041,"12.3.421.5967"
"NA1_4213167084",1644522773000,1546,"12.3.421.5967"
"NA1_4216589298",1644794787000,1587,"12.3.421.5967"
"NA1_4215836575",1644721906000,2825,"12.3.421.5967"
"NA1_4216383177",1644777851000,1749,"12.3.421.5967"
"NA1_4215538504",1644702453000,2011,"12.3.421.5967"
"NA1_4215203369",1644659737000,1715,"12.3.421.5967"
"NA1_4215097799",1644650393000,1866,"12.3.421.5967"
"NA1_4215125716",1644654033000,1792,"12.3.421.5967"
"NA1_4216544741",1644788269000,1473,"12.3.421.5967"
"NA1_4216250304",1644748669000,1541,"12.3.421.5967"
"NA1_4213113473",1644513510000,1569,"12.3.421.5967"
"NA1_4216666393",1644798344000,1982,"12.3.421.5967"
"NA1_4208502530",1644173795000,1365,"12.3.421.5967"
"NA1_4214138873",1644609829000,1549,"12.3.421.5967"
"NA1_4216371501",1644771775000,1700,"12.3.421.5967"
"NA1_4212089144",1644430788000,2158,"12.3.421.5967"
"NA1_4210913642",1644342971000,2409,"12.3.421.5967"
"NA1_4210596532",1644300330000,1512,"12.3.421.5967"
"NA1_4215858514",1644725302000,1108,"12.3.421.5967"
"NA1_4212884687",1644476934000,2458,"12.3.421.5967"
"NA1_4213286889",1644533524000,2154,"12.3.421.5967"
"NA1_4216250751",1644749216000,1588,"12.3.421.5967"
"NA1_4213835530",1644563786000,1686,"12.3.421.5967"
"NA1_4216211007",1644748643000,1499,"12.3.421.5967"
"NA1_4216178084",1644745951000,1619,"12.3.421.5967"
"NA1_4216245705",1644755162000,2140,"12.3.421.5967"
"NA1_4216391477",1644777356000,2138,"12.3.421.5967"
"NA1_4205582778",1643966508000,1836,"12.3.421.5967"
"NA1_4215930540",1644725950000,1896,"12.3.421.5967"
"NA1_4216075100",1644734134000,2440,"12.3.421.5967"
"NA1_4216398205",1644780755000,2079,"12.3.421.5967"
"NA1_4208022659",1644126649000,1276,"12.3.421.5967"
"NA1_4216322268",1644771366000,2101,"12.3.421.5967"
"NA1_4215899135",1644725791000,2074,"12.3.421.5967"
"NA1_4216398250",1644780755000,1764,"12.3.421.5967"
"NA1_4215679175",1644715413000,1786,"12.3.421.5967"
"NA1_4216451101",1644782086000,1917,"12.3.421.5967"
"NA1_4216673189",1644797008000,1940,"12.3.421.5967"
"NA1_4215010975",1644644559000,1737,"12.3.421.5967"
"NA1_4216633261",1644796765000,1676,"12.3.421.5967"
"NA1_4216132433",1644736966000,2314,"12.3.421.5967"
"NA1_4210187626",1644283772000,2576,"12.3.421.5967"
"NA1_4216561255",1644790668000,1931,"12.3.421.5967"
"NA1_4214288405",1644619322000,1296,"12.3.421.5967"
"NA1_4213462104",1644543404000,1273,"12.3.421.5967"
"NA1_4216527583",1644789447000,949,"12.3.421.5967"
"NA1_4216671203",1644796018000,1393,"12.3.421.5967"
"NA1_4215878518",1644725336000,1736,"12.3.421.5967"
"NA1_4215398799",1644692377000,1856,"12.3.421.5967"
"NA1_4216095529",1644737975000,1922,"12.3.421.5967"
"NA1_4216540676",1644786537000,1957,"12.3.421.5967"
"NA1_4216388546",1644780517000,1661,"12.3.421.5967"
"NA1_4215021542",1644644779000,2549,"12.3.421.5967"
"NA1_4216386369",1644779462000,1840,"12.3.421.5967"
"NA1_4216429007",1644781261000,2026,"12.3.421.5967"
"NA1_4212207446",1644436268000,1605,"12.3.421.5967"
"NA1_4211645361",1644390823000,1563,"12.3.421.5967"
"NA1_4216452967",1644782932000,1955,"12.3.421.5967"
"NA1_4216416445",1644780007000,1425,"12.3.421.5967"
"NA1_4216151103",1644740799000,1497,"12.3.421.5967"
"NA1_4215428555",1644697114000,1228,"12.3.421.5967"
"NA1_4215383776",1644689515000,2097,"12.3.421.5967"
"NA1_4216469119",1644785736000,1886,"12.3.421.5967"
"NA1_4174169779",1641955006000,1875,"12.1.416.4011"
"NA1_4215933145",1644726739000,1690,"12.3.421.5967"
"NA1_4215670720",1644711942000,1982,"12.3.421.5967"
"NA1_4215639924",1644707448000,2722,"12.3.421.5967"
"NA1_4216642953",1644796622000,2624,"12.3.421.5967"
"NA1_4216673395",1644797105000,1740,"12.3.421.5967"
"NA1_4205565692",1643968625000,1027,"12.3.421.5967"
"NA1_4215719419",1644715958000,2140,"12.3.421.5967"
"NA1_4216123423",1644737189000,1517,"12.3.421.5967"
"NA1_4189697404",1642927561000,1295,"12.2.419.1399"
"NA1_4026041646",1630207021000,1092651,"11.17.394.4489"
"NA1_4216661913",1644796184000,1740,"12.3.421.5967"
"NA1_4210740126",1644311433000,1775,"12.3.421.5967"
"NA1_4214306726",1644622546000,1383,"12.3.421.5967"
"NA1_4214387933",1644627341000,1360,"12.3.421.5967"
"NA1_4216060182",1644732330000,1462,"12.3.421.5967"
"NA1_4213308266",1644534373000,1562,"12.3.421.5967"
"NA1_4212635219",1644463573000,1967,"12.3.421.5967"
"NA1_4047497301",1632112077000,2060030,"11.18.395.7538"
"NA1_4182661555",1642488265000,1079,"12.1.416.4011"
"NA1_4215996043",1644730765000,2538,"12.3.421.5967"
"NA1_4216671558",1644796245000,1776,"12.3.421.5967"
"NA1_4215102536",1644648540000,1930,"12.3.421.5967"
"NA1_4216487047",1644784936000,1378,"12.3.421.5967"
"NA1_4216584985",1644792755000,2092,"12.3.421.5967"
"NA1_4208026199",1644127611000,2013,"12.3.421.5967"
"NA1_4216547652",1644789588000,2416,"12.3.421.5967"
"NA1_4216579877",1644790441000,948,"12.3.421.5967"
"NA1_4209602637",1644218359000,2426,"12.3.421.5967"
"NA1_4204670267",1643913716000,1869,"12.3.421.3734"
"NA1_4213848609",1644565588000,1825,"12.3.421.5967"
"NA1_4216126860",1644738758000,1925,"12.3.421.5967"
"NA1_4216374610",1644773764000,1524,"12.3.421.5967"
"NA1_4216424290",1644778979000,1810,"12.3.421.5967"
"NA1_4188523649",1642879387000,2107,"12.2.419.1399"
"NA1_4204737056",1643921972000,1531,"12.3.421.5967"
"NA1_4203715926",1643841448000,923,"12.3.420.4308"
"NA1_4191859947",1643077700000,1674,"12.2.419.1399"
"NA1_4216231485",1644749436000,1691,"12.3.421.5967"
"NA1_4216538952",1644789967000,1918,"12.3.421.5967"
"NA1_4214196363",1644613787000,1306,"12.3.421.5967"
"NA1_4210267456",1644286543000,2404,"12.3.421.5967"
"NA1_4216647129",1644798659000,1695,"12.3.421.5967"
"NA1_4202903681",1643782208000,1334,"12.2.419.1399"
"NA1_4193259908",1643176455000,1697,"12.2.419.1399"
"NA1_4187941791",1642829646000,1434,"12.2.419.1399"
"NA1_4216116918",1644738836000,1866,"12.3.421.5967"
"NA1_4210790828",1644322458000,1890,"12.3.421.5967"
"NA1_4187949289",1642831479000,1105,"12.2.419.1399"
"NA1_4201857353",1643737350000,1880,"12.2.419.1399"
"NA1_4215853154",1644723566000,2318,"12.3.421.5967"
"NA1_4216676434",1644798588000,1508,"12.3.421.5967"
"NA1_4215978168",1644731445000,1932,"12.3.421.5967"
"NA1_4214976356",1644645952000,935,"12.3.421.5967"
"NA1_4212827590",1644473932000,1886,"12.3.421.5967"
"NA1_4214150346",1644604989000,1958,"12.3.421.5967"
"NA1_4216518975",1644790050000,1665,"12.3.421.5967"
"NA1_4213927001",1644571758000,1681,"12.3.421.5967"
"NA1_4216547544",1644789537000,1971,"12.3.421.5967"
"NA1_4215431420",1644693797000,1875,"12.3.421.5967"
"NA1_4216627457",1644798358000,1950,"12.3.421.5967"
"NA1_4213913455",1644568752000,1761,"12.3.421.5967"
"NA1_4213465891",1644544627000,1854,"12.3.421.5967"
"NA1_4216505931",1644788330000,1835,"12.3.421.5967"
"NA1_4213057931",1644508835000,2373,"12.3.421.5967"
"NA1_4208833546",1644188831000,1494,"12.3.421.5967"
"NA1_4216524632",1644788146000,1484,"12.3.421.5967"
"NA1_4200511089",1643611046000,1245,"12.2.419.1399"
"NA1_4212258398",1644442329000,1620,"12.3.421.5967"
"NA1_4213435566",1644541385000,2720,"12.3.421.5967"
"NA1_4216441559",1644781939000,1419,"12.3.421.5967"
"NA1_4213848287",1644565440000,1418,"12.3.421.5967"
"NA1_4214868243",1644643536000,1949,"12.3.421.5967"
"NA1_4216261372",1644761643000,2043,"12.3.421.5967"
"NA1_4216322324",1644771368000,943,"12.3.421.5967"
"NA1_4216494723",1644784006000,1218,"12.3.421.5967"
"NA1_4212846635",1644473636000,2905,"12.3.421.5967"
"NA1_4216243578",1644752171000,1264,"12.3.421.5967"
"NA1_4216665145",1644797758000,1982,"12.3.421.5967"
"NA1_4201134536",1643676737000,1714,"12.2.419.1399"
"NA1_4215174849",1644654159000,2249,"12.3.421.5967"
"NA1_4216182346",1644741761000,1420,"12.3.421.5967"
"NA1_4211461353",1644379183000,1847,"12.3.421.5967"
"NA1_4216515777",1644788684000,1587,"12.3.421.5967"
"NA1_4214070343",1644597533000,1977,"12.3.421.5967"
"NA1_4216525130",1644788416000,2010,"12.3.421.5967"
"NA1_4201207641",1643682593000,2227,"12.2.419.1399"
"NA1_4216133009",1644737242000,1442,"12.3.421.5967"
"NA1_4215899061",1644725734000,1971,"12.3.421.5967"
"NA1_4200883156",1643659356000,1534,"12.2.419.1399"
"NA1_4216156548",1644744392000,1053,"12.3.421.5967"
"NA1_4212872318",1644475835000,1997,"12.3.421.5967"
"NA1_4214391840",1644624847000,1745,"12.3.421.5967"
"NA1_4216107713",1644739063000,1768,"12.3.421.5967"
"NA1_4216548114",1644789796000,2111,"12.3.421.5967"
"NA1_4216168550",1644746172000,1670,"12.3.421.5967"
"NA1_4216029668",1644735218000,1715,"12.3.421.5967"
"NA1_4216559847",1644790005000,1817,"12.3.421.5967"
"NA1_4214280129",1644615761000,2171,"12.3.421.5967"
"NA1_4210080352",1644274310000,1881,"12.3.421.5967"
"NA1_4213511133",1644543360000,1750,"12.3.421.5967"
"NA1_4211195660",1644365235000,1857,"12.3.421.5967"
"NA1_4210122115",1644278758000,1945,"12.3.421.5967"
"NA1_4189106626",1642898227000,1347,"12.2.419.1399"
"NA1_4212174320",1644434035000,1499,"12.3.421.5967"
"NA1_4215648566",1644711272000,1191,"12.3.421.5967"
"NA1_4210212273",1644282201000,2379,"12.3.421.5967"
"NA1_4206989906",1644049689000,2114,"12.3.421.5967"
"NA1_4211016220",1644351442000,2429,"12.3.421.5967"
"NA1_4194945045",1643268486000,1868,"12.2.419.1399"
"NA1_4181227839",1642405952000,1895,"12.1.416.4011"
"NA1_4215646434",1644710328000,1534,"12.3.421.5967"
"NA1_4181208886",1642405772000,1823,"12.1.416.4011"
"NA1_4210386977",1644291603000,1696,"12.3.421.5967"
"NA1_4216133096",1644737287000,1680,"12.3.421.5967"
"NA1_4207759947",1644115676000,1880,"12.3.421.5967"
"NA1_4216570205",1644790527000,1898,"12.3.421.5967"
"NA1_4214110330",1644598335000,2475,"12.3.421.5967"
"NA1_4216248141",1644758619000,2284,"12.3.421.5967"
"NA1_4213982525",1644578234000,1830,"12.3.421.5967"
"NA1_4216655415",1644797888000,2114,"12.3.421.5967"
"NA1_4216603898",1644792323000,917,"12.3.421.5967"
"NA1_4215558818",1644706693000,2126,"12.3.421.5967"
"NA1_4216554612",1644788398000,930,"12.3.421.5967"
"NA1_4208722056",1644184891000,2048,"12.3.421.5967"
"NA1_4215438273",1644697181000,2024,"12.3.421.5967"
"NA1_4216646200",1644798162000,1288,"12.3.421.5967"
"NA1_4207399918",1644095389000,1936,"12.3.421.5967"
"NA1_4216198426",1644746769000,2066,"12.3.421.5967"
"NA1_4134656463",1639181478000,1462,"11.24.413.2485"
"NA1_4208833518",1644188786000,1464,"12.3.421.5967"
"NA1_4201169797",1643678072000,1543,"12.2.419.1399"
"OC1_505328021",1643233414000,1750,"12.2.419.1399"
"NA1_4207234118",1644084857000,1222,"12.3.421.5967"
"NA1_4214669560",1644638092000,1655,"12.3.421.5967"
"NA1_4213902249",1644567764000,1211,"12.3.421.5967"
"NA1_4127942700",1638670564000,1648,"11.23.409.111"
"NA1_4214309622",1644623681000,1715,"12.3.421.5967"
"NA1_4204138153",1643862267000,1924,"12.3.421.3734"
"NA1_4105180274",1637034823000,1700,"11.22.406.3587"
"NA1_4208625418",1644182578000,1121,"12.3.421.5967"
"NA1_4216378318",1644775958000,1375,"12.3.421.5967"
"NA1_4203747492",1643845657000,1659,"12.3.420.4308"
"NA1_4216491246",1644782463000,1650,"12.3.421.5967"
"NA1_4196570825",1643396498000,1865,"12.2.419.1399"
"NA1_4213709496",1644557505000,2063,"12.3.421.5967"
"NA1_4186061428",1642725625000,1694,"12.2.419.1399"
"NA1_4216242826",1644751190000,2250,"12.3.421.5967"
"NA1_4119605106",1638052981000,1536,"11.23.409.111"
"NA1_4216391093",1644777178000,1708,"12.3.421.5967"
"NA1_4216595391",1644792987000,1993,"12.3.421.5967"
"NA1_4216261191",1644761444000,1687,"12.3.421.5967"
"NA1_4216339467",1644776313000,2374,"12.3.421.5967"
"NA1_4215525220",1644700776000,1869,"12.3.421.5967"
"NA1_4215607940",1644710516000,1217,"12.3.421.5967"
"NA1_4216254495",1644754200000,1836,"12.3.421.5967"
"NA1_4213209043",1644524563000,2227,"12.3.421.5967"
"NA1_4215139755",1644651212000,1446,"12.3.421.5967"
"NA1_4216633614",1644796905000,1603,"12.3.421.5967"
"NA1_4216676799",1644798795000,938,"12.3.421.5967"
"NA1_4214317461",1644622876000,1808,"12.3.421.5967"
"NA1_4216506870",1644788738000,1399,"12.3.421.5967"
"NA1_4212415303",1644450481000,1695,"12.3.421.5967"
"NA1_4216204250",1644751797000,2021,"12.3.421.5967"
"NA1_4204713550",1643920352000,1267,"12.3.421.5967"
"NA1_4214273022",1644616856000,1826,"12.3.421.5967"
"NA1_4198831146",1643519470000,1383,"12.2.419.1399"
"NA1_4216101228",1644736181000,1861,"12.3.421.5967"
"NA1_4199113825",1643533439000,1129,"12.2.419.1399"
"NA1_4202734045",1643776160000,1538,"12.2.419.1399"
"NA1_4179661723",1642313966000,2333,"12.1.416.4011"
"NA1_4216601553",1644791239000,627,"12.3.421.5967"
"NA1_4216451656",1644782361000,1607,"12.3.421.5967"
"NA1_4189702412",1642925298000,1393,"12.2.419.1399"
"NA1_4216020571",1644731944000,2011,"12.3.421.5967"
"NA1_4213945805",1644581761000,1423,"12.3.421.5967"
"NA1_4216597094",1644793804000,2158,"12.3.421.5967"
"NA1_4214043820",1644592467000,1731,"12.3.421.5967"
"NA1_4214651301",1644635523000,1523,"12.3.421.5967"
"NA1_4216456053",1644784283000,1155,"12.3.421.5967"
"NA1_4215441656",1644693914000,2034,"12.3.421.5967"
"NA1_4216221402",1644749123000,2344,"12.3.421.5967"
"NA1_4213543107",1644546909000,2081,"12.3.421.5967"
"NA1_4216471023",1644782137000,943,"12.3.421.5967"
